學年度,學期,課程代碼,課程名稱,授課教師,上課時間,上課教室,學分,選別,開課學程/年級,授課語言,EMI課程,學制分類,備註
114,2,100731001,"從台灣總督府檔案看台灣的統治","李為楨","未定或彈性","",1.0,選修,"文院博士文院碩士",中文,否,碩士班、博士班,"＠備註:本課程採密集授課，請留意課綱時程安排再行選課。"
114,2,100732001,"歐美漢學與佛教研究","林佩瑩","未定或彈性","",1.0,選修,"文院博士文院碩士",英文,是,碩士班、博士班,"＠備註:本課程採密集授課，請留意課綱時程安排再行選課。上課地點為百年樓106會議室。"
114,2,151492001,"漢語語法與方言語法專題研究","吳瑞文","二234","綜北270306",3.0,選修,"中文碩一中文博一中文碩二中文博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,151493001,"數位出版與學術傳播","邱炯友","一D56","百年330408",3.0,選修,"中文碩一中文博一中文碩二中文博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,151678001,"古代類書與叢書專題研究","林桂如","五234","逸仙050202",3.0,選修,"中文碩一中文博一中文碩二中文博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,151747001,"民國文學專題：觀念與方法","張堂錡","二567","百年330303",3.0,選修,"中文碩一中文博一中文碩二中文博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,153462001,"西方近代早期發展史專題","周怡齡","四D56","季陶340304",3.0,選修,"歷史碩一歷史博一歷史碩二歷史博二",英文,是,碩士班、博士班,"＠備註:無"
114,2,153465001,"現代中國的文化政治","汪正晟","一D56","教室洽系所",3.0,選修,"歷史碩一歷史博一歷史碩二歷史博二",中文,否,碩士班、博士班,"＠備註:在中研院近史所研究大樓2樓會議室上課"
114,2,153486001,"數位策展與研究展示","陳淑君","四78E","百年電腦室",3.0,選修,"歷史碩一歷史碩二",中文,否,碩士班,"＠備註:與圖檔所合開"
114,2,153492001,"明清制度與地方社會","張繼瑩","一56","季陶340408",2.0,選修,"歷史碩一歷史博一歷史碩二歷史博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,153530001,"西方眼中的中國與臺灣專題","周一騰","三567","季陶340304",3.0,選修,"歷史碩一歷史博一歷史碩二歷史博二",英文,是,碩士班、博士班,"＠備註:無"
114,2,154219001,"《阿毘達磨俱舍論》〈破執我品〉研究","胡志強","四EFG","研究250422",3.0,選修,"哲學碩一哲學博一哲學碩二哲學博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,154278001,"儒家哲學的類型劃分","吳啟超","三234","百年330212",3.0,選修,"哲學碩一哲學博一哲學碩二哲學博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,154925001,"先秦哲學專題研究","詹康","四567","百年330226",3.0,選修,"哲學碩一哲學博一哲學碩二哲學博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,156042001,"佛教：歷史與主題","林佩瑩","二234","百年330205",3.0,群修,"宗教碩一宗教博一宗教碩二宗教博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,156052001,"比較宗教：歷史與主題","吳欣芳","一D56","百年330211宗教會議室",3.0,必修,"宗教碩一宗教碩二",中文,否,碩士班,"＠備註:無"
114,2,158718001,"博物館歷史學","蘇峯楠","四678","季陶340519",3.0,選修,"台史碩一台史博一台史碩二台史博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,158720001,"近代東亞國際關係與交流","林果顯","未定或彈性","",1.0,選修,"台史碩一台史博一台史碩二台史博二",中文,否,碩士班、博士班,"＠備註:本課程採密集授課，請留意課綱時程安排再行選課。上課教室：百年106。"
114,2,158770001,"日本大眾文化研究","李衣雲","三567","綜北270107",3.0,選修,"台史碩一台史博一台史碩二台史博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,158894001,"戰後台灣文化政策與政治發展","林果顯","五34","季陶340520",2.0,選修,"台史碩一台史博一台史碩二台史博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,158914001,"戰後台灣經濟史專題","王國樑、李為楨","四234","研究250422",3.0,選修,"台史碩一台史博一台史碩二台史博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,159820001,"冷戰文藝與性政治專題","陳佩甄","五567","百年330409",3.0,選修,"台文碩一台文博一台文碩二台文博二",中文,否,碩���班、博士班,"＠備註:無"
114,2,159832001,"世界電影與現代主義","楊小濱","一567","百年330409",3.0,選修,"台文碩一台文博一台文碩二台文博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,159837001,"空間與文學","范銘如","四567","百年330412",3.0,選修,"台文碩一台文博一台文碩二台文博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,159868001,"性別研究","紀大偉","三567","百年330412",3.0,選修,"台文碩一台文博一台文碩二台文博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,161716001,"漢語第二語言習得","陳仲妤","二78E","研究250420",3.0,選修,"華文碩一華文碩二",中文,否,碩士班,"＠備註:課程內容與本碩/博士學位學程「第二語言習得」課程相同，請勿重複修習。"
114,2,161717001,"華語文教學專案企畫與數位教學專題研討","舒兆民","五D56","國際360611",3.0,選修,"華文碩一華文碩二",中文,否,碩士班,"＠備註:無"
114,2,161718001,"捷克視角下的漢字研究與華語文教學","林宏明","未定或彈性","",1.0,選修,"華文碩一華文碩二",中文,否,碩士班,"＠備註:本課程採密集授課，請留意課綱時程安排再行選課。"
114,2,161728001,"華語語系文化專題","林庭瑩","四D56","綜南270410",3.0,選修,"華文碩一華文碩二",中文,否,碩士班,"＠備註:無"
114,2,161771001,"電腦輔助語言教學問題與研究","招靜琪","三234","道藩320306",3.0,選修,"華文碩一華文碩二",英文,是,碩士班,"＠備註:無"
114,2,912020001,"論文指導（二）","周志煌","未定或彈性","",3.0,必修,"國教碩二",中文,否,碩士班,"＠備註:上課時間、地點請逕洽國教碩辦公室"
114,2,912810001,"杜詩專題研究與教學","侯雅文","六567日567","",3.0,選修,"國教碩一國教碩二",中文,否,碩士班,"＠備註:國教碩B群"
114,2,912811001,"中國思想史教學研究","高柏園","六567日567","",3.0,選修,"國教碩一國教碩二國教碩三",中文,否,碩士班,"＠備註:國教碩B群"
114,2,913939001,"資訊素養與教學","林巧敏","日234","百年電腦室",3.0,選修,"圖資專一",中文,否,碩士班,"＠備註:遠距教學為主，實體教室安排於百年樓330403電腦教室。"
114,2,151496001,"捷克視角下的漢字研究與華語文教學","林宏明","未定或彈性","",1.0,選修,"中文碩一中文博一中文碩二中文博二",中文,否,碩士班、博士班,"＠備註:本課程採密集授課，請留意課綱時程安排再行選課。"
114,2,151729001,"晚清民初學術思潮專題","周志煌","一D56","研究250422",3.0,選修,"中文碩一中文博一中文碩二中文博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,151876001,"治學方法","林啓屏","四567","逸仙050203",3.0,選修,"中文碩一中文博一中文碩二中文博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,153011001,"歷史英文","雷恩‧侯洛伊德","二D56","季陶340408",3.0,必修,"歷史碩一歷史碩二",英文,是,碩士班,"＠備註:無"
114,2,153472001,"數位人文學概論","鄭有容","三D56","百年電腦室",3.0,選修,"歷史碩一歷史碩二",中文,否,碩士班,"＠備註:與圖檔所合開"
114,2,153M02001,"歷史與策展實務","金仕起","一234","國際360202",0.6,選修,"歷史碩一歷史碩二",中文,否,碩士班,"＠備註:3/16、3/23、3/30密集授課"
114,2,154221001,"人機倫理：人工智能、關係與道德主體性","王華","五234","百年330222",3.0,選修,"哲學碩一哲學博一哲學碩二哲學博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,154307001,"現象學研究方法論：經驗現象學","李維倫","二234","百年330222",3.0,選修,"哲學碩一哲學碩二",中文,否,碩士班,"＠備註:無"
114,2,154373001,"康德政治哲學專題討論","李明輝","五34","百年330226",2.0,選修,"哲學碩一哲學博一哲學碩二哲學博��",中文,否,碩士班、博士班,"＠備註:無"
114,2,155786001,"資訊機構管理專題","鄭有容","二D56","百年330407",3.0,選修,"圖檔碩一圖檔博一圖檔碩二圖檔博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,155895001,"圖書資訊學統計","陳志銘","五234","百年電腦室",3.0,選修,"圖檔碩一圖檔碩二",中文,否,碩士班,"＠備註:無"
114,2,155898001,"檔案館管理專題","林巧敏","五D56","百年電腦室",3.0,選修,"圖檔碩一圖檔博一圖檔碩二圖檔博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,156016001,"宗教社會學","林敬智","三567","百年330211宗教會議室",3.0,群修,"宗教碩一宗教博一宗教碩二宗教博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,156624001,"儀式研究專題","林振源","四D56","百年330211宗教會議室",3.0,選修,"宗教碩一宗教碩二宗教碩三",中文,否,碩士班,"＠備註:無"
114,2,156625001,"當代靈性運動與經驗專題","謝世維","一D56","百年330205",3.0,選修,"宗教碩一宗教博一宗教碩二宗教博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,156628001,"全真教專題：革新與發展","蔣馥蓁","二78E","大勇210204",3.0,選修,"宗教碩一宗教博一宗教碩二宗教博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,156629001,"敘事中的佛教：佛教、文化與現代性","林佩瑩","三234","百年330205",3.0,選修,"宗教碩一宗教博一宗教碩二宗教博二",英文,是,碩士班、博士班,"＠備註:無"
114,2,156646001,"東亞佛教文化史","林佩瑩","二D56","百年330108",3.0,選修,"宗教碩一宗教碩二宗教碩三",中文,否,碩士班,"＠備註:無"
114,2,156707001,"東南亞華人文化","葉先秦","三D56","百年330213",3.0,選修,"宗教碩一宗教碩二宗教碩三",中文,否,碩士班,"＠備註:無"
114,2,158701001,"歷史文化產業應用專題","鄭麗榕","二234","季陶340520",3.0,選修,"台史碩一台史博一台史碩二台史博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,158736001,"近代東亞史文獻解析與應用","蔡思薇","三234","季陶340520",3.0,選修,"台史碩一台史博一台史碩二台史博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,158804001,"東亞的征服王朝與殖民","李明仁","四34","季陶340520",2.0,選修,"台史碩一台史博一台史碩二台史博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,151490001,"近代中國視覺文化專題研究","鄭文惠","二78E","商館260307",3.0,選修,"中文碩一中文博一中文碩二中文博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,151528001,"當代新儒學專題研究","高柏園","四567","百年330306",3.0,選修,"中文碩一中文博一中文碩二中文博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,151640001,"台灣地方戲劇專題研究","蔡欣欣","二D56","研究250420",3.0,選修,"中文碩一中文博一中文碩二中文博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,151679001,"中國思想史專題研究","蕭裕民","二234","",3.0,選修,"中文碩一中文博一中文碩二中文博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,151944001,"周易研究","陳睿宏","四567","綜南270314",3.0,選修,"中文碩一中文博一中文碩二中文博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,100721001,"近代東亞國際關係與交流","林果顯","未定或彈性","",1.0,選修,"文院博士文院碩士",中文,否,碩士班、博士班,"＠備註:本課程採密集授課，請留意課綱時程安排再行選課。上課地點為百年樓106會議室。"
114,2,153463001,"歷史文化產業應用專題","鄭麗榕","二234","季陶340520",3.0,選修,"歷史碩一歷史博一歷史碩二歷史博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,153501001,"東亞現代史專題","藍適齊","二78E","研究250421",3.0,選修,"歷史碩一歷史博一歷史碩二歷史博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,153537001,"東亞的征服王朝與殖民","李明仁","四34","季陶340520",2.0,選修,"歷史碩一歷史博一歷史碩二歷史博二",中文,否,碩士班、博士班,"＠備註:與台史所合開"
114,2,153630001,"歷史記憶與近代中國國族論述想像","楊瑞松","四D56","季陶340408",3.0,選修,"歷史碩一歷史博一歷史碩二歷史博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,153653001,"古代方術與政治專題（一）","金仕起","二234","季陶340408",3.0,選修,"歷史碩一歷史博一歷史碩二歷史博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,154218001,"古典德國哲學","謝昭銳","五567","逸仙050103",3.0,選修,"哲學碩一哲學博一哲學碩二哲學博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,154222001,"海德格《存有與時間》（一）","蔡偉鼎","四234","商館260209",3.0,選修,"哲學碩一哲學博一哲學碩二哲學博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,154223001,"呂格爾專題：「作為一個他者的自身」","汪文聖","三567","百年330222",3.0,選修,"哲學碩一哲學博一",中文,否,碩士班、博士班,"＠備註:無"
114,2,154224001,"行政權的政治哲學","詹康","一567","百年330226",3.0,選修,"哲學碩一哲學博一哲學碩二哲學博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,154225001,"梅洛龐蒂論他人的知覺","張國賢","二567","百年330222",3.0,選修,"哲學碩一哲學博一哲學碩二哲學博二",中文,否,碩士班、博士班,"＠備註:無"
114,2,155001001,"研究方法","李沛錞","三234","百年電腦室",3.0,必修,"圖檔碩一圖檔碩二",中文,否,碩士班,"＠備註:無"
114,2,156046001,"華人宗教：歷史與主題","林敬智","三234","百年330211宗教會議室",3.0,群修,"宗教碩一宗教博一宗教碩二宗教博二",中文,否,碩士班、博士班,"＠備註:無"
